,mean_Bearing_1,mean_Bearing_2,mean_Bearing_3,mean_Bearing_4,mean_fft_Bearing_1,mean_fft_Bearing_2,mean_fft_Bearing_3,mean_fft_Bearing_4,mean_frq_Bearing_1,mean_frq_Bearing_2,mean_frq_Bearing_3,mean_frq_Bearing_4
2004.02.16.18.42.39,0.07501660237316275,0.07532770154792716,0.07599482396601395,0.04482235460715856,8.794229900672828,9.714018618660274,11.193811562201,5.6411137975780195,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.05.42.39,0.4533354655989062,0.16101635822061625,0.13744015821085012,0.11904736559402315,77.43363995403638,15.80307739941535,13.886108010204167,11.195850115702184,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.12.22.39,0.07175076908052151,0.07381068411543532,0.07752995751745692,0.04553991894135456,8.652572176170988,9.650084393698547,11.466355472009733,5.77484387062264,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.10.02.39,0.06865408467210314,0.07369915523218906,0.07929752429317838,0.04424327359734362,8.178995267649741,9.44373120373233,11.372969036085344,5.601356178179433,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.12.42.39,0.11043996288881291,0.07725679964842033,0.07841413154939206,0.05061770594267298,11.879675927851055,9.95314375178706,11.421393681026007,6.147205971834492,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.06.12.39,0.06112612920552762,0.07449963377118023,0.07776092582645637,0.04427281605547146,7.597160966417995,9.599430735017226,11.554458776815546,5.519350351507157,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.15.02.39,0.07154924556863128,0.07463621270569852,0.07673035792763318,0.044629962400507844,8.57004645982894,9.566531806406307,11.164018005137006,5.63669852946205,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.09.02.39,0.06148542409297329,0.07523946481761805,0.08092621710044436,0.0435982225694614,7.871328934160164,9.888423720548397,11.928990528323572,5.5456101238062905,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.23.52.39,0.06416250793495776,0.07446403632989892,0.07792387323599785,0.04451921480541042,8.098503672997706,9.658198814984027,11.34930272259779,5.700881300894963,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.00.52.39,0.139823721861419,0.10922017676644366,0.12168401777430538,0.0737326041310611,14.038985339181735,10.659330511882626,11.772580370973083,6.749929339594843,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.06.42.39,0.05997973533863958,0.07331896088676206,0.07672791640216807,0.04467488646906587,7.612905184921441,9.553029968682509,11.543071729469348,5.616257786028884,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.00.12.39,0.08159934567117534,0.07758679623028468,0.0793136383612481,0.04801230528834416,9.967639367401254,9.857189254004695,11.447244821665507,6.024329663692709,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.02.32.39,0.059352263294106165,0.07282045021729576,0.07804160359392548,0.04332618780213878,7.549600191558204,9.551430628710833,11.501126691737849,5.533840394715078,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.08.02.39,0.05925743444504126,0.07493930367693735,0.07802900532252552,0.043765760046877294,7.583849639392128,9.878687447828561,11.768847057543878,5.555031077342515,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.22.52.39,0.08096117974510475,0.0753730650910689,0.07663997265491478,0.046269056106255195,9.227360003180609,9.717863873665273,11.19191614098508,5.789810125937134,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.12.02.39,0.06125118413985058,0.07396127740612335,0.07584344938717712,0.04348596122857561,7.786845811591206,9.608173247432992,11.456246351350222,5.566821660238917,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.08.42.39,0.0692404902583134,0.07408140045900678,0.07658357341667074,0.04423912300405294,8.378178969708742,9.57596935768896,11.374767545019191,5.606192340544345,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.03.22.39,0.06146745446555008,0.07343327310903854,0.078218614190146,0.044429024854729236,7.765208437719305,9.61405653793709,11.497840149395483,5.585555762256751,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.03.02.39,0.05987289418428635,0.07276058401289125,0.07561399482396601,0.04478446213194004,7.60980045621401,9.480854762680964,11.2542289836311,5.622978060769961,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.08.12.39,0.060106792323843944,0.07615327896869965,0.08112373651057181,0.043833048488695736,7.608081949844461,9.902591412285082,11.751269807785766,5.536844628814542,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.02.02.39,0.1629501440500024,0.09634723375164803,0.09686019825186776,0.07186024708237708,16.26558358967354,10.628518554147462,11.610440906920102,6.864908312322214,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.08.02.39,0.06023277503784365,0.0749537086771815,0.07716035939254848,0.04379813467454466,7.645937218909992,9.643797603768391,11.296034457791121,5.529716476610363,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.07.12.39,0.06162610479027297,0.07490907759167928,0.07957790907759167,0.0439447726939792,7.800697213386951,9.623356438217895,11.550090924457827,5.564366970817872,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.11.32.39,0.06155520289076616,0.07498823184725817,0.07493290688021877,0.04454690170418478,7.838331668442912,9.76273058136577,11.283669990129809,5.660230332925975,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.20.02.39,0.06053152009375458,0.07489555154060257,0.07781190487816789,0.044080277357292835,7.710402231360813,9.890873922254364,11.509904566574573,5.607315947225046,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.22.42.39,0.05945231700766639,0.07314536842619268,0.074777186386054,0.043355876751794524,7.6014039054888745,9.616271932070141,11.116942100879264,5.5459357432574095,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.09.12.39,0.06806738610283705,0.07261628985790322,0.07637111187069681,0.0447262073343425,8.180540680179442,9.34880389133111,11.284752117173678,5.6123951002968155,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.01.32.39,0.06047507202500122,0.07332125592069924,0.07552673470384295,0.04383939645490503,7.719735780422902,9.495871339541265,11.44471155589765,5.609343460245734,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.17.02.39,0.061542262805801065,0.07548503344889888,0.0791278871038625,0.04415615996874848,7.845141265435367,10.006608658152645,11.729932824889355,5.6370819562921275,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.05.32.39,0.08057112163679868,0.07496972508423262,0.07728873480150397,0.04613154939206016,9.210428119449618,9.78395293948108,11.320155381991752,5.7898569689319554,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.10.22.39,0.06995234142292105,0.07531876556472485,0.07947985741491283,0.04439015576932468,8.30829383890138,9.63712648197793,11.40820233268684,5.622049857158894,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.23.42.39,0.06100610381366278,0.07480863323404463,0.0791499096635578,0.04415908979930661,7.787757318613667,9.895627586996138,11.799562227150767,5.610586963352944,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.05.42.39,0.05949455539821281,0.07474515357195176,0.07967058938424727,0.04406787440793008,7.653346511952976,9.827934823770265,11.876270629086662,5.5638287320033575,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.13.52.39,0.112854582743298,0.08475633575858196,0.0856952976219542,0.05415318130768105,12.193695484654716,9.970965247157258,11.208123736921298,6.293024162152223,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.01.42.39,0.15562410273939156,0.09783509937008643,0.10814424532447872,0.07230738805605742,15.31608449724334,10.63313817773982,11.864148959355745,6.849274261566416,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.22.42.39,0.14828526783534351,0.10488148835392352,0.11774110063967966,0.06880287123394696,13.921771591488469,10.576402041050827,12.111592020826997,6.821166000566708,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.03.32.39,0.06018081937594609,0.07585790321793057,0.07996962742321403,0.04399873040675815,7.682090112491275,9.999019630758806,12.09216003606908,5.602880560799991,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.20.02.39,0.061468284584208215,0.07432506470042483,0.07799003857610236,0.044377020362322384,7.889627152121565,9.761564878003545,11.645958255675335,5.617375710490162,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.09.02.39,0.060193905952439085,0.07424034376678548,0.07496977391474192,0.04391679281214903,7.703638387463668,9.761897494943726,11.234545241372782,5.587538382550381,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.03.52.39,0.06006308901801847,0.07486420235363055,0.08095009521949315,0.044784559792958645,7.591563290177735,9.747796595018064,11.609015447741317,5.646576510074968,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.01.42.39,0.08071951755456809,0.07415782020606475,0.07554436251770107,0.045434982176864105,9.169125870816778,9.517343380890912,11.173691871928302,5.7307594492399945,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.02.12.39,0.06148410566922213,0.07577635626739587,0.08110391132379512,0.043932320914107134,7.938019170104911,10.044155324432804,12.118583886715463,5.600928605648866,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.03.42.39,0.07913115874798575,0.07470750524927974,0.07586630206553055,0.04603418135651156,8.92628726662553,9.526147850643651,11.248120364895726,5.75339119203242,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.04.32.39,0.080849895014405,0.07464343962107525,0.07594179403291176,0.0460814981200254,9.131611153507173,9.619565157753767,11.350792380229668,5.811148279643714,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.16.12.39,0.061141413154939206,0.07430709507300162,0.07846887055031984,0.04338107329459446,7.70055612736627,9.608749162776295,11.215486240296315,5.479922784016675,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.14.12.39,0.06212866839201133,0.07408452561160214,0.07745265882123152,0.04401709067825578,7.851782372912333,9.595043755736926,11.581362858957156,5.628408130789429,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.03.02.39,0.0858034083695493,0.0785918257727428,0.08027223008935983,0.04798207920308609,10.2481470054984,9.841137766842042,11.481557534387612,5.927549213873709,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.01.52.39,0.06265535426534498,0.07391112847306998,0.076428341227599,0.04419405244396699,7.892202987605616,9.457418059939613,11.381120088685398,5.606444200415145,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.12.12.39,0.06078329019971678,0.07511455637482299,0.07885712192978173,0.0450508325601836,7.673484459435166,9.705131379571394,11.47922896996146,5.65963331139615,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.20.12.39,0.13544069534645248,0.1017043312661751,0.1064833243810733,0.06462800918013574,13.703011250635718,10.487029191043089,12.017727383851925,6.783671971408718,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.14.12.39,0.06251403877142438,0.07490766150690953,0.08181249084427951,0.04342741344792226,7.94321741363306,9.771289307701128,12.435990247779396,5.601652618009602,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.01.02.39,0.06123966013965527,0.07474940182626104,0.0790750036622882,0.04527682015723424,7.784978360239302,9.749802033004618,11.692157732028274,5.723571064522245,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.19.42.39,0.08004282435665805,0.07892157820206064,0.07984447482787245,0.04832057229356903,9.491145840899355,9.950648149495775,11.428987485875506,5.919651690686545,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.04.22.39,0.08011763269690902,0.07390771033741882,0.07598178622003028,0.04637042824356659,9.056508646086694,9.656084228325058,11.37983660967046,5.860524742643489,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.16.02.39,0.06227061868255286,0.0764436251770106,0.08200849650861859,0.044522339958005766,8.023236642881763,10.054501855530155,12.339867513700376,5.663115889509783,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.08.02.39,0.1184439181600664,0.07796283998242103,0.07933873724302945,0.05134298549733873,12.526986722957227,9.927339212686885,11.597729557225993,6.241783975758232,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.09.42.39,0.11847155622833147,0.07773524097856341,0.07747580448264076,0.05052780897504761,12.42823653822997,9.873903150229124,11.444955293914123,6.104045508735501,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.00.52.39,0.060858538014551496,0.07505034425509059,0.07607031593339518,0.044690902876116996,7.710520966839379,9.720561064763913,11.493430098656969,5.619178660449269,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.04.12.39,0.060406367498413015,0.07535934371795498,0.07891977147321647,0.04387265003173983,7.819691620805249,9.928208561055426,11.874986261668344,5.60390452631667,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.10.42.39,0.06929015088627376,0.07399023389813957,0.07587748425216075,0.044660432638312424,8.321632576716638,9.518064587237241,11.170365199090279,5.598119995648855,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.22.02.39,0.07529879388642023,0.07469148884222862,0.07637413936227355,0.04514229210410665,8.816079672766202,9.763663952055717,11.301479388451718,5.780373237211638,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.05.22.39,0.33826471019092724,0.13677205918257726,0.11817198105376238,0.11686112603154451,39.33990952034972,13.396115135554437,13.047622882219558,9.345879199244546,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.07.22.39,0.11900620147468137,0.08172264270716344,0.08280614287807023,0.0518520435568143,12.884155054524213,10.258479410694036,11.617410467765916,6.3894609772156,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.05.12.39,0.061293813174471405,0.07660627960349627,0.08179481419991211,0.04500556667806046,7.852889702122429,10.025486754524534,11.76753261418991,5.636315764341837,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.17.32.39,0.0603354655989062,0.07584833243810733,0.08101513745788368,0.04405469017041848,7.564611808000129,9.803789764579815,11.885091225488054,5.545056407699705,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.21.22.39,0.07685067630255384,0.07337077005713169,0.07588373455735142,0.045190634308315845,8.850609256613204,9.636365020152196,11.311229100544203,5.716531915071078,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.13.22.39,0.06068782655403096,0.07405630157722545,0.07536163875189218,0.04424566629229943,7.769710326581285,9.711471186324873,11.405044235295675,5.577358243885945,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.23.22.39,0.06043366375311295,0.07491982030372576,0.07755759558572196,0.043832071878509696,7.7534863022096285,9.89993977000585,11.660008538457623,5.574664146146294,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.04.32.39,0.06062869280726598,0.0748607842179794,0.07718213779969724,0.044109673323892776,7.784307657356922,9.808565740451796,11.511146348927113,5.66698077622621,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.18.52.39,0.0614059280238293,0.07477850480980518,0.07777767469114703,0.04470135260510767,7.8123471015925885,9.68509410229544,11.490680255957416,5.674219015319409,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.10.42.39,0.05975350358904243,0.0766269837394404,0.08240373065091071,0.04365921187557987,7.609178473950246,9.935322999388351,12.198475000276664,5.50417621345411,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.13.32.39,0.10866546218077056,0.08523121246154597,0.08530567898823187,0.053981932711558184,12.04329538752835,10.131630146244182,11.458883560161578,6.3917935775657755,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.03.42.39,0.06125391864837151,0.07375072025001221,0.07713574881586015,0.0436510571805264,7.809084864532211,9.746853477823812,11.405593503431188,5.645954769614688,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.05.22.39,0.059430001464915276,0.0731060598662044,0.07547829483861516,0.043438107329459456,7.515963140976217,9.621155967124674,11.317715589728131,5.553074517144923,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.19.52.39,0.08164163289223106,0.07895888471116752,0.07830606963230625,0.04901362371209532,9.720061523085315,9.930208114057729,11.511708436804565,6.018685829618228,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.15.52.39,0.09795282972801406,0.07748063870306167,0.07847707407588261,0.05020357439328093,11.007442391045556,9.992816217485768,11.361450606146345,6.161003211327185,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.14.02.39,0.06262576297670784,0.07640636749841301,0.0822937643439621,0.04376580887738659,7.920646279057448,9.842629908875821,12.28498306100653,5.606921225710683,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.03.12.39,0.08653176424630109,0.07872161726646808,0.07865120367205429,0.04799296840666049,10.186066289751237,9.817832460241073,11.319050401446871,5.999937604138925,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.18.52.39,0.061462180770545445,0.07542194443088042,0.08022398554616925,0.044666731774012404,7.737723973959054,9.85546586684415,11.745501875379478,5.6556353420825545,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.14.42.39,0.060835490014160845,0.07423121246154597,0.07612442013770204,0.04387831437081889,7.703970667726336,9.683032165160062,11.283641761707194,5.527016679313442,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.09.52.39,0.06928775819131794,0.07397197128766053,0.0752537233263343,0.04411582596806485,8.309537907921515,9.48945134040158,11.185654640871734,5.579960379870278,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.16.52.39,0.06121915132574833,0.07574818106352849,0.08236495922652473,0.044375555447043316,7.680337672295207,9.790324223285664,12.4761092086051,5.642688008819614,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.20.32.39,0.07918692318960886,0.07822276478343669,0.07864387909565895,0.0489248986766932,9.40695126966399,9.862983669832046,11.260955662021136,6.041349033920902,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.22.22.39,0.07883505053957712,0.07788578543874211,0.07905273695004639,0.04827872454709703,9.858550823291887,9.831755382186312,11.409003786855374,5.983136389541119,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.00.32.39,0.0615253674495825,0.07555281019581035,0.07733111968357831,0.043913179354460666,7.889572088866357,9.848462944734418,11.55806447383364,5.615684927345522,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.04.02.39,0.06012935201914157,0.07603842961082084,0.07788446701499097,0.04447263049953611,7.5837869654577865,9.809808089212275,11.605837816250562,5.5787653985055385,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.14.02.39,0.06126466136041799,0.07548601005908492,0.07889071732018166,0.042973338541921,7.6876426945624585,9.765287546506107,11.480542575332612,5.430361447911128,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.17.32.39,0.08809434054397186,0.07780189462376091,0.0816706870452659,0.05061926851897065,10.299422217884814,9.771057026226481,11.528383884895561,6.178393609303021,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.02.42.39,0.06037028175203868,0.07639586893891304,0.07926002246203427,0.044407246447580456,7.7714969529474285,10.118162654485607,11.825990370572482,5.65736187390703,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.16.02.39,0.09916397285023681,0.07835831827725964,0.07710229991698814,0.05018448166414376,11.30305683221576,9.889632612612045,11.140465085087277,6.159726404542605,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.19.02.39,0.07483509937008644,0.07406733727232775,0.07623790224132038,0.04460623077298697,8.74728950926829,9.60896809142462,11.274958748179287,5.661019824215503,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.17.12.39,0.06007134137409053,0.07565188729918454,0.07982523560720739,0.043453879583964065,7.566508800699356,9.724257086809,11.519216043382913,5.507185146487905,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.08.42.39,0.06154323941598711,0.07454367889057083,0.0768674739977538,0.04386879242150496,7.807931102932757,9.637497913770135,11.482843414891192,5.564047268647003,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.06.02.39,0.35111138239171835,0.15226612627569705,0.15129947751355047,0.10081742272571902,48.25639818019797,14.635295418522107,13.487692026696225,9.823508194125855,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.09.22.39,0.12217759656233214,0.08179266565750282,0.08287196640460959,0.051331852141217826,12.337990577531512,10.160373952303289,11.619961813263918,6.275774868957294,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.12.11.02.39,0.06145544216026173,0.07384408418379804,0.08445744421114311,0.04508140045900679,8.134019781016372,9.759803019544266,12.950995088672986,5.754642690321175,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.08.22.39,0.06035866009082475,0.07310298354411837,0.07549177205918259,0.04301792079691392,7.583281895276188,9.495834976535939,11.173365476364575,5.459440252999058,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.19.05.32.39,0.3013438644465062,0.14043581229552224,0.11146276673665705,0.11449543434738024,34.115261686383036,13.32644455911996,12.89628432089158,9.594386413978983,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.14.21.42.39,0.059999121050832556,0.07450505395771277,0.07451398994091508,0.0440154304409395,7.584950383320176,9.632842947669563,11.305552520413531,5.535179593428305,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.23.12.39,0.062484740465843056,0.07415742956199034,0.07673021143610528,0.043697104350798384,7.940612024667818,9.748809200265608,11.409338855125661,5.638002826717879,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.20.32.39,0.059732604131061094,0.0743639826163387,0.07805200449240687,0.04423741393622736,7.65752494040185,9.71991639666739,11.550627161373908,5.619221016028193,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.18.13.22.39,0.11035128668392011,0.08403164217002783,0.08557151228087308,0.05369173299477514,12.11115843234204,9.78202589200462,11.299565024923059,6.245380695151427,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.22.42.39,0.07956091606035452,0.07791044484593973,0.07734669661604571,0.04801445383075346,9.871052507219664,9.662441163806754,11.315568448266845,5.895924773105478,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.14.12.39,0.060608574637433466,0.07592358025294203,0.07982118267493529,0.043907515015381614,7.7135812417328795,9.971712983599971,11.661184747857757,5.556046627625695,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.07.32.39,0.06724884027540408,0.07315025147712291,0.07408769959470678,0.04446970066897798,8.210014247994401,9.583517552805535,11.153022577072614,5.610886830042437,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.17.21.22.39,0.07697641486400704,0.0782073343424972,0.07976297670784706,0.04832906880218761,9.382836729443559,9.837176744506989,11.354858072674404,5.989370403784896,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.16.22.39,0.06048405683871283,0.075055422628058,0.07599140583036282,0.04383705259045852,7.649984321450913,9.785705661190784,11.407890122149146,5.535583857295484,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.13.00.22.39,0.0607328482836076,0.07454006543288245,0.07784852776014453,0.0445430929244592,7.6838957210234575,9.652227087569827,11.71962487722524,5.606759100642707,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.16.01.22.39,0.06009375457786025,0.07307109722154403,0.07626173152985986,0.043243664241418046,7.674694135416446,9.501494117751175,11.406719479044025,5.476753242356112,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
2004.02.15.20.42.39,0.061462131940036135,0.07340651398994091,0.07582626104790274,0.0440615752722301,7.785408427325924,9.519265106044978,11.261011707746471,5.610844231023078,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14,9.095391128624235e-14
